document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Architecture,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/architecture,docs/identitymanager/current/integration-guide/architecture/index.md,7.0,,,,,
On-Premises Environment,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/architecture/on-prem,docs/identitymanager/current/integration-guide/architecture/on-prem.md,7.0,,,,,
Protect Agent/Server Communication,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/architecture/protect-agent-server-communication,docs/identitymanager/current/integration-guide/architecture/protect-agent-server-communication.md,7.0,,,,,
SaaS Environment,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/architecture/saas,docs/identitymanager/current/integration-guide/architecture/saas.md,7.0,,,,,
Software Bill of Materials,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/architecture/sbom,docs/identitymanager/current/integration-guide/architecture/sbom.md,7.0,,,,,
Register for Microsoft Entra ID,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/azuread-register,docs/identitymanager/current/integration-guide/connectors/configuration-details/azuread-register.md,7.0,,,,,
Configure Secured Options,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/configure-secured-options,docs/identitymanager/current/integration-guide/connectors/configuration-details/configure-secured-options.md,7.0,,,,,
Connections,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/connections,docs/identitymanager/current/integration-guide/connectors/configuration-details/connections.md,7.0,,,,,
For Microsoft Entra ID,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/create-connector/entra-ID,docs/identitymanager/current/integration-guide/connectors/configuration-details/create-connector/entra-ID.md,7.0,,,,,
Create a Connector,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/create-connector,docs/identitymanager/current/integration-guide/connectors/configuration-details/create-connector/index.md,7.0,,,,,
Credential Protection,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/credential-protection,docs/identitymanager/current/integration-guide/connectors/configuration-details/credential-protection.md,7.0,,,,,
Run the Banking Demo Application,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/demoapp-banking,docs/identitymanager/current/integration-guide/connectors/configuration-details/demoapp-banking.md,7.0,,,,,
Run the HR Demo Application,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/demoapp-hr,docs/identitymanager/current/integration-guide/connectors/configuration-details/demoapp-hr.md,7.0,,,,,
Configuration Details,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details,docs/identitymanager/current/integration-guide/connectors/configuration-details/index.md,7.0,,,,,
Interact with a GUI Application via Robot Framework,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/interact-gui-robotframework,docs/identitymanager/current/integration-guide/connectors/configuration-details/interact-gui-robotframework.md,7.0,,,,,
Interact with a Web Page via Robot Framework,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/interact-web-page-robotframework,docs/identitymanager/current/integration-guide/connectors/configuration-details/interact-web-page-robotframework.md,7.0,,,,,
Fulfill Microsoft Exchange via PowerShell,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/powershell-fulfill,docs/identitymanager/current/integration-guide/connectors/configuration-details/powershell-fulfill.md,7.0,,,,,
