document_title,version,live_page_url,source_path,duplicates,reviewer,audited,fixed,notes
Select Active Directory Objects Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/objects,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/objects.md,7.5,,,,
Selection Windows,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/overview,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/overview.md,,,,,
Select Active Directory Perpetrators Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/perpetrators,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/perpetrators.md,7.5,,,,
Select Computer Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/selectcomputers,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/selectcomputers.md,7.5,,,,
Select Domains and Servers Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/selectdomainsservers,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/selectdomainsservers.md,7.5,,,,
Select File System Objects Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/selectfilesystemobjects,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/selectfilesystemobjects.md,7.5,,,,
Test Passwords Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/testpasswords,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/testpasswords.md,7.5,,,,
Select Active Directory Trustees Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/trustees,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/trustees.md,7.5,,,,
User Account Control Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/useraccountcontrol,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/useraccountcontrol.md,7.5,,,,
General Tab,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/general,docs/threatprevention/8.0/admin/policies/configuration/general.md,7.5,,,,
Event Tracker Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/recentevents/eventtracker,docs/threatprevention/8.0/admin/policies/configuration/recentevents/eventtracker.md,7.5,,,,
Event Viewer Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/recentevents/eventviewer,docs/threatprevention/8.0/admin/policies/configuration/recentevents/eventviewer.md,7.5,,,,
Execute PS Script,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/recentevents/executepsscript,docs/threatprevention/8.0/admin/policies/configuration/recentevents/executepsscript.md,7.5,,,,
