document_title,version,live_page_url,source_path,also_covers,reviewer,audited,fixed,corrections,notes
Logon Trigger Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/logontrigger,docs/activitymonitor/10.0/admin/monitoredhosts/properties/logontrigger.md,,,,,,
MS SQL Server Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/mssqlserver,docs/activitymonitor/10.0/admin/monitoredhosts/properties/mssqlserver.md,,,,,,
Nasuni Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/nasuni,docs/activitymonitor/10.0/admin/monitoredhosts/properties/nasuni.md,,,,,,
NetApp Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/netapp,docs/activitymonitor/10.0/admin/monitoredhosts/properties/netapp.md,,,,,,
Nutanix Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/nutanix,docs/activitymonitor/10.0/admin/monitoredhosts/properties/nutanix.md,,,,,,
Host Properties Window,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/overview,docs/activitymonitor/10.0/admin/monitoredhosts/properties/overview.md,,,,,,
Panzura Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/panzura,docs/activitymonitor/10.0/admin/monitoredhosts/properties/panzura.md,,,,,,
Qumulo Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/qumulo,docs/activitymonitor/10.0/admin/monitoredhosts/properties/qumulo.md,,,,,,
SharePoint Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/sharepoint,docs/activitymonitor/10.0/admin/monitoredhosts/properties/sharepoint.md,,,,,,
Tweak Options Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/tweakoptions,docs/activitymonitor/10.0/admin/monitoredhosts/properties/tweakoptions.md,,,,,,
Unix IDs Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/unixids,docs/activitymonitor/10.0/admin/monitoredhosts/properties/unixids.md,,,,,,
Windows Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/windows,docs/activitymonitor/10.0/admin/monitoredhosts/properties/windows.md,,,,,,
Access Analyzer 26 Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/accessanalyzer26,docs/activitymonitor/10.0/admin/outputs/accessanalyzer26.md,,,,,,
Account Exclusions Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/accountexclusions,docs/activitymonitor/10.0/admin/outputs/accountexclusions/accountexclusions.md,,,,,,
Specify Account Window,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/accountexclusions/specifysharepointaccount,docs/activitymonitor/10.0/admin/outputs/accountexclusions/specifysharepointaccount.md,,,,,,
Specify Sql User Name Window,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/accountexclusions/specifysqluser,docs/activitymonitor/10.0/admin/outputs/accountexclusions/specifysqluser.md,,,,,,
Specify Unix Account Window,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/accountexclusions/specifyunixaccount,docs/activitymonitor/10.0/admin/outputs/accountexclusions/specifyunixaccount.md,,,,,,
