document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Sensitive Content Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/mysql/databasetables/sensitivecontent,docs/accessinformationcenter/11.6/resourceaudit/mysql/databasetables/sensitivecontent.md,,,,,,
Sensitive Content Details Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/mysql/instance/sensitivecontentdetails,docs/accessinformationcenter/11.6/resourceaudit/mysql/instance/sensitivecontentdetails.md,,,,,,
MySQL Reports,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/mysql/overview,docs/accessinformationcenter/11.6/resourceaudit/mysql/overview.md,,,,,,
MySQL Reports Quick Reference Guide,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/mysql/quickreference,docs/accessinformationcenter/11.6/resourceaudit/mysql/quickreference.md,,,,,,
Computer Audit Interface,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/navigate/computer,docs/accessinformationcenter/11.6/resourceaudit/navigate/computer.md,,,,,,
Group Audit Interface,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/navigate/group,docs/accessinformationcenter/11.6/resourceaudit/navigate/group.md,,,,,,
AIC Icons,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/navigate/icons,docs/accessinformationcenter/11.6/resourceaudit/navigate/icons.md,,,,,,
Audit Interfaces,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/navigate/overview,docs/accessinformationcenter/11.6/resourceaudit/navigate/overview.md,,,,,,
Resource Audit Interface,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/navigate/resource,docs/accessinformationcenter/11.6/resourceaudit/navigate/resource.md,,,,,,
Search Features,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/navigate/search,docs/accessinformationcenter/11.6/resourceaudit/navigate/search.md,,,,,,
Sensitive Content Audit Interface,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/navigate/sensitivecontent,docs/accessinformationcenter/11.6/resourceaudit/navigate/sensitivecontent.md,,,,,,
User Audit Interface,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/navigate/user,docs/accessinformationcenter/11.6/resourceaudit/navigate/user.md,,,,,,
Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/oracle/databaselibrary/permissions,docs/accessinformationcenter/11.6/resourceaudit/oracle/databaselibrary/permissions.md,,,,,,
Sensitive Content Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/oracle/databaselibrary/sensitivecontent,docs/accessinformationcenter/11.6/resourceaudit/oracle/databaselibrary/sensitivecontent.md,,,,,,
Sensitive Content Details Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/oracle/instance/sensitivecontentdetails,docs/accessinformationcenter/11.6/resourceaudit/oracle/instance/sensitivecontentdetails.md,,,,,,
Oracle Reports,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/oracle/overview,docs/accessinformationcenter/11.6/resourceaudit/oracle/overview.md,,,,,,
Oracle Reports Quick Reference Guide,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/oracle/quickreference,docs/accessinformationcenter/11.6/resourceaudit/oracle/quickreference.md,,,,,,
Resource Audit Overview,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/overview,docs/accessinformationcenter/11.6/resourceaudit/overview.md,,,,,,
