document_title,version,live_page_url,source_path,also_covers,reviewer,audited,fixed,corrections,notes
Automatic backup cleanup,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/mainmenu/backupsettings/automated_deletion_of_backups,docs/passwordsecure/9.2/configuration/servermanager/mainmenu/backupsettings/automated_deletion_of_backups.md,,,,,,
Backup management,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/mainmenu/backupsettings/backup_management,docs/passwordsecure/9.2/configuration/servermanager/mainmenu/backupsettings/backup_management.md,,,,,,
Backup settings,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/mainmenu/backupsettings/backup_settings,docs/passwordsecure/9.2/configuration/servermanager/mainmenu/backupsettings/backup_settings.md,,,,,,
Disaster recovery scenarios,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/mainmenu/backupsettings/disaster_recovery_scenarios,docs/passwordsecure/9.2/configuration/servermanager/mainmenu/backupsettings/disaster_recovery_scenarios.md,,,,,,
License settings,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/mainmenu/license_settings,docs/passwordsecure/9.2/configuration/servermanager/mainmenu/license_settings.md,,,,,,
Main menu,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/mainmenu/main_menu,docs/passwordsecure/9.2/configuration/servermanager/mainmenu/main_menu.md,Covered by 9.3 — see docs/passwordsecure/9.3/configuration/servermanager/mainmenu/main_menu.md,,,,,
Database settings,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/managingdatabases/databasesettings/database_settings,docs/passwordsecure/9.2/configuration/servermanager/managingdatabases/databasesettings/database_settings.md,Covered by 9.3 — see docs/passwordsecure/9.3/configuration/servermanager/managingdatabases/databasesettings/database_settings.md,,,,,
HSM connection via PKCS # 11,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/managingdatabases/databasesettings/hsm_connection,docs/passwordsecure/9.2/configuration/servermanager/managingdatabases/databasesettings/hsm_connection.md,,,,,,
Multifactor Authentication,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/managingdatabases/databasesettings/multifactor_authentication_ac,docs/passwordsecure/9.2/configuration/servermanager/managingdatabases/databasesettings/multifactor_authentication_ac.md,,,,,,
Session timeout,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/managingdatabases/databasesettings/session_timeout,docs/passwordsecure/9.2/configuration/servermanager/managingdatabases/databasesettings/session_timeout.md,,,,,,
